visitorid,itemid,predicted_prob
679923,285737,0.007662861
679925,199310,0.0075323586
679953,26644,0.032899354
679983,230441,0.02939782
680001,422537,0.12458549
680001,211778,0.10096282
680001,35356,0.08969718
680014,224184,0.0550054
680049,263201,0.097171165
680083,41685,0.0634636
680170,91305,0.5872329
680170,91305,0.5872329
680205,393419,0.5323457
680205,393419,0.5323457
680205,12217,0.37494525
680216,111792,0.086126156
680217,181045,0.8504321
680217,181045,0.8504321
680217,181045,0.8504321
680289,69533,0.020984212
680300,252314,0.3125662
680306,438999,0.042750902
680321,422554,0.121797584
680321,277724,0.11611983
680351,60338,0.03933808
680414,87369,0.1183093
680426,278519,0.0062744375
680467,318691,0.007081751
680483,221148,0.02939782
680504,188171,0.08740497
680508,123532,0.5111185
680508,123532,0.5111185
680537,323911,0.06180783
680549,421422,0.06183934
680560,250019,0.6582814
680560,250019,0.62895435
680565,268755,0.677484
680565,268755,0.62844646
680565,268755,0.62844646
680641,266521,0.12404888
680652,11327,0.0062744375
680757,390226,0.004688685
680814,376757,0.0048054294
680829,45226,0.05109402
680829,188698,0.043514114
680862,72481,0.14567779
680862,169194,0.122411154
680867,349765,0.02693341
680869,29196,0.8779222
680869,29196,0.8779222
680869,292750,0.74688447
680869,292750,0.74688447
680869,280148,0.26285547
680870,22436,0.79686147
680870,22436,0.79686147
680870,22436,0.79686147
680880,65727,0.008021842
680900,124919,0.0900399
680916,42385,0.032256
680960,305786,0.5132959
680960,305786,0.5132959
681002,424121,0.0069554606
681057,92078,0.042708617
681094,190277,0.018173737
681095,199838,0.031550743
681107,442131,0.036313534
681115,60229,0.13348599
681115,128174,0.13348599
681162,104752,0.029311342
681165,265166,0.047235657
681193,156469,0.019575061
681202,56303,0.6956201
681202,445351,0.6580053
681202,445351,0.6580053
681202,445351,0.6580053
681202,57788,0.6373053
681243,287405,0.0069554606
681300,61784,0.07084884
681418,29519,0.013939571
681439,342891,0.0074576777
681446,232762,0.008021842
681459,25298,0.10438113
681537,5936,0.48567817
681537,5936,0.38407046
681538,56717,0.009394099
681544,13031,0.15033025
681555,221311,0.23179686
681555,207921,0.16902389
681555,69974,0.04220108
681637,171335,0.028444327
681708,53769,0.05462014
681756,134786,0.007081751
681772,123079,0.7092704
681772,257251,0.678977
681772,257251,0.678977
681772,424421,0.6732676
681772,198762,0.54256696
681814,135900,0.22153229
681817,455494,0.0052812714
681831,116160,0.06691264
681918,403052,0.012744337
681930,27248,0.05455874
681955,330647,0.026251998
681983,264604,0.14963742
682002,288599,0.008239612
682017,56664,0.038301557
682036,132936,0.0150978705
682189,6853,0.04057876
682200,273118,0.044913556
682203,74899,0.0096653635
682276,428294,0.00878372
682312,269968,0.0075323586
682369,456578,0.037158318
682378,418007,0.027526237
682394,33744,0.0074576777
682408,180992,0.029201696
682423,292325,0.06703013
682423,192254,0.046237975
682441,278466,0.019668886
682458,151250,0.020840768
682460,234033,0.036966078
682497,138190,0.58943486
682497,343200,0.5741238
682497,343200,0.5741238
682497,343200,0.5741238
682497,82586,0.41721922
682579,56841,0.013059029
682628,432888,0.0072470387
682631,413686,0.10674214
682638,130273,0.037440106
682706,248983,0.046331096
682717,386829,0.0036781856
682820,250449,0.007902662
682855,394678,0.027693713
682875,206218,0.5610258
682875,388148,0.23887223
682875,388148,0.23887223
682881,61466,0.0668794
682917,447645,0.01623491
682933,379390,0.5941559
682933,144076,0.5846292
682933,293038,0.5104597
682933,293038,0.5104597
682933,293038,0.5104597
682958,458806,0.022843504
682959,309778,0.14563517
682959,309778,0.14563517
682970,423039,0.053467676
682970,262521,0.02887086
682983,456818,0.008833571
683027,357054,0.10832484
683035,86929,0.81943285
683035,86929,0.81943285
683035,86929,0.81943285
683049,103961,0.5407127
683049,103961,0.5407127
683056,257055,0.01350123
683088,413649,0.06921715
683100,215596,0.10647848
683131,91755,0.0023385799
683151,156173,0.023827674
683196,73967,0.008239612
683234,296596,0.0307998
683315,353146,0.051431768
683317,305588,0.08525438
683340,150217,0.11516612
683367,303715,0.018556159
683435,61772,0.030835167
683479,443344,0.05716989
683537,202094,0.006091583
683573,389907,0.060052514
683573,259410,0.060052514
683578,430586,0.013705325
683598,372581,0.85590345
683598,372581,0.85590345
683598,372581,0.8504321
683618,232624,0.007081751
683636,431357,0.042171925
683662,456889,0.04224453
683690,445217,0.29405358
683690,445217,0.29405358
683691,120218,0.02959316
683697,323212,0.4186315
683729,173680,0.11606779
683745,288340,0.029133203
683749,235640,0.006091583
683828,151553,0.100226775
683871,281505,0.22014043
683890,42866,0.007848433
683913,290640,0.21226428
683913,290640,0.1361559
683959,286447,0.013939571
683977,311929,0.47842598
683977,311929,0.4425542
683977,420528,0.27186856
683995,321861,0.054532584
684013,370653,0.004462737
684018,88789,0.06597108
684063,253284,0.10185104
684075,429970,0.22206539
684138,269631,0.022843504
684152,205044,0.04015853
684180,407658,0.5334724
684180,407658,0.5334724
684183,210928,0.06597771
684194,357411,0.4474418
684194,357411,0.39223772
684194,335432,0.09881925
684194,196764,0.055427372
684215,450889,0.09123683
684215,289126,0.09123683
684231,329146,0.1227701
684231,108457,0.043260466
684288,869,0.6856989
684288,267461,0.4312447
684288,267461,0.4312447
684288,267461,0.42540684
684288,267461,0.32773435
684303,53317,0.22206539
684310,46732,0.075793356
684328,203587,0.036019217
684337,344723,0.024867235
684340,65889,0.16787785
684345,159095,0.805317
684345,159095,0.805317
684345,159095,0.805317
684361,47900,0.007848433
684388,368057,0.0635271
684396,304682,0.12453219
684396,430240,0.112897515
684399,373468,0.24678056
684418,382504,0.018173737
684443,148513,0.79325634
684443,148513,0.77650523
684443,148513,0.7666664
684451,238035,0.007662861
684467,442017,0.008733698
684499,29503,0.009487986
684507,267964,0.02959316
684517,174529,0.55599904
684517,174529,0.40703043
684528,379375,0.011113771
684535,291964,0.06466628
684543,119452,0.012603682
684610,325585,0.059585847
684610,460133,0.043852814
684664,464904,0.034258157
684719,159642,0.033012766
684777,75994,0.14478487
684793,372407,0.03871459
684811,27228,0.16970322
684897,155871,0.1705837
684897,327810,0.07715005
684907,226013,0.048337344
684938,191203,0.54552317
684938,191203,0.5292759
684964,390152,0.07988118
684980,123629,0.013216184
684987,456336,0.008075429
684992,381542,0.030048909
685014,135039,0.080343336
685023,4537,0.612468
685023,4537,0.612468
685029,168211,0.007926996
685055,232509,0.02085799
685085,382004,0.1882387
685085,243929,0.10580986
685085,317952,0.031850055
685104,323505,0.013939571
685110,455229,0.30215946
685110,455229,0.30215946
685119,241262,0.013705325
685125,345529,0.036108334
685149,458751,0.33528477
685149,458751,0.27492464
685181,301675,0.00878372
685214,389748,0.009394099
685249,91755,0.0020965321
685303,56664,0.02155053
685332,302321,0.15433764
685332,219398,0.11158726
685362,438122,0.013939571
685364,251605,0.023447301
685365,292192,0.07106747
685381,289350,0.0074576777
685385,399531,0.13692786
685385,272455,0.11922137
685385,204677,0.11403304
685385,185117,0.11403304
685385,321246,0.111357376
685474,358485,0.037524074
685506,362464,0.60419637
685506,81770,0.56345534
685506,81770,0.56345534
685506,457231,0.5573917
685506,167923,0.51789033
685620,354733,0.029201696
685693,355454,0.052113254
685700,28170,0.046858758
685700,238720,0.021622574
685721,361804,0.020115137
685725,138595,0.004688685
685733,14803,0.35666057
685733,252275,0.20458834
685733,252275,0.20458834
685744,258858,0.0069554606
685766,225036,0.031580806
685891,443938,0.012110388
685904,215704,0.03402349
685906,104540,0.49554753
685906,104540,0.49554753
685908,283115,0.061552346
685908,393111,0.0067961733
685910,164223,0.01411666
685939,289991,0.05691658
685949,395002,0.020115137
685984,150871,0.09776275
685994,209837,0.04604387
686040,399193,0.6406281
686040,399193,0.6406281
686040,399193,0.6252406
686040,399193,0.38545984
686054,350766,0.17256215
686054,450758,0.09123683
686062,301409,0.0075323586
686068,360753,0.0036781856
686070,178726,0.007662861
686128,364131,0.009563734
686135,269092,0.006091583
686139,173480,0.01012467
686149,163240,0.023447301
686156,200367,0.055140864
686162,271405,0.14008333
686162,229928,0.12458549
686162,339255,0.09860429
686178,465992,0.007081751
686193,336131,0.10727471
686203,19105,0.017999299
686210,224799,0.06466068
686254,354585,0.3253182
686254,463280,0.2109356
686254,8300,0.2028483
686254,383396,0.12457865
686260,379796,0.1821055
686260,304537,0.046332583
686265,286836,0.006091583
686311,314789,0.6819438
686311,314789,0.6819438
686340,134863,0.052397
686446,65889,0.1570839
686446,22623,0.12678644
686446,212672,0.049360886
686477,184567,0.07855941
686483,268990,0.11410163
686513,159709,0.41139475
686513,159709,0.39224684
686513,159709,0.39224684
686603,406057,0.008239612
686619,435073,0.02741278
686633,6990,0.029201696
686641,58516,0.05451634
686641,182486,0.05451634
686690,314789,0.13087113
686713,63212,0.042566404
686773,177863,0.007902662
686784,403757,0.018674081
686800,339855,0.029661711
686804,339884,0.10185104
686811,454944,0.007926996
686817,272761,0.011113771
686854,384212,0.70822513
686854,384212,0.70822513
686854,384212,0.70822513
686870,206218,0.07940074
687004,361152,0.014139846
687024,384924,0.02693341
687040,267744,0.042840913
687052,261450,0.013973971
687087,417884,0.07538392
687092,444979,0.14746341
687092,63859,0.09915611
687092,267872,0.06438451
687092,8638,0.049458683
687243,106991,0.007813231
687263,411012,0.009487986
687305,244016,0.011113771
687329,340378,0.009487986
687336,378591,0.062285025
687356,88945,0.013973971
687450,389926,0.07159126
687451,335975,0.009181587
687465,219794,0.14836103
687465,23593,0.14423527
687469,172260,0.01012467
687475,65284,0.040929023
687586,35913,0.015130843
687587,377908,0.09065233
687613,466350,0.082789525
687616,234051,0.54458374
687616,234051,0.54458374
687616,26834,0.08151268
687623,315543,0.08221637
687642,196673,0.13309088
687642,423554,0.10702315
687642,274728,0.06368755
687642,224979,0.06368755
687661,194010,0.03870369
687690,60429,0.076991126
687736,355889,0.05881119
687769,272483,0.022888592
687795,281899,0.026676305
687870,294654,0.031608842
687872,80858,0.82311225
687872,80858,0.82311225
687872,80858,0.6827976
687886,47526,0.10791095
687886,359990,0.10713343
687886,309778,0.013985657
687906,182126,0.014150165
687915,442937,0.03360403
687929,247999,0.031707276
687983,200082,0.056961413
688056,387817,0.039916724
688118,182498,0.009073034
688123,23437,0.0072470387
688218,286953,0.0052812714
688238,150695,0.24731365
688238,150695,0.19580758
688239,355300,0.030478746
688264,459936,0.06926003
688272,79204,0.0072815455
688284,282147,0.007848433
688286,102859,0.07855941
688337,452497,0.07715005
688337,114256,0.051414322
688406,36989,0.013705325
688434,374092,0.037998516
688459,230034,0.058290154
688534,42997,0.57241875
688534,299677,0.53280294
688534,42997,0.46998742
688534,346535,0.39559484
688534,237422,0.34603453
688559,347722,0.13350318
688559,389550,0.09240128
688583,414919,0.02388604
688682,444613,0.0048054294
688686,97879,0.06661479
688695,151153,0.032256
688772,327598,0.035697445
688798,348570,0.223436
688809,311303,0.08148825
688830,384272,0.118001
688830,355238,0.043330465
688830,149927,0.043330465
688830,5728,0.043330465
688852,421884,0.08304296
688864,111969,0.011113771
688866,158541,0.5847583
688866,158541,0.5847583
688896,3554,0.4186315
688926,183907,0.17025363
688926,183907,0.17025363
688928,79450,0.013059029
688950,280767,0.29302743
688976,413645,0.007081751
688988,200763,0.389256
688988,282472,0.21665353
688988,282472,0.1914514
689116,131071,0.020115137
689160,197355,0.03127521
689210,5061,0.36897448
689210,5061,0.36897448
689210,5061,0.36897448
689210,340578,0.30028063
689210,313136,0.29523662
689310,401941,0.04105919
689369,129293,0.0069554606
689370,346519,0.5745533
689370,346519,0.39072332
689385,71935,0.06183934
689388,375062,0.03149381
689412,352007,0.00878372
689420,221245,0.027356846
689436,438025,0.02703472
689466,408251,0.009073034
689515,126382,0.04046904
689523,192323,0.06644377
689523,19393,0.05641475
689535,347025,0.04523067
689535,49942,0.04523067
689541,333099,0.033218578
689575,427355,0.009487986
689601,229912,0.057001576
689614,235460,0.8203375
689614,235460,0.8203375
689614,235460,0.8203375
689651,9025,0.029528227
689694,336637,0.41286278
689694,336637,0.40254068
689694,336637,0.26321843
689704,224184,0.61593485
689704,224184,0.61593485
689716,203759,0.050087765
689746,41827,0.007926996
689783,459627,0.00878372
689869,412965,0.012744337
689919,170492,0.22014043
689932,91873,0.8479948
689932,91873,0.8479948
689932,91873,0.8479948
689935,387780,0.109158956
689959,152826,0.009487986
689992,215063,0.05420263
690010,361551,0.56124336
690010,459761,0.5489296
690010,459761,0.5489296
690010,114923,0.4081514
690010,114923,0.4081514
690011,370653,0.0061169085
690011,335975,0.0061169085
690020,324608,0.013939571
690028,413216,0.007523787
690029,18258,0.008833571
690053,421615,0.007523787
690075,166327,0.56873274
690075,166327,0.56873274
690103,365879,0.059956267
690114,218048,0.7483907
690114,218048,0.7483907
690114,218048,0.7483907
690114,211503,0.7468377
690114,331501,0.73822457
690116,124814,0.039474346
690164,374883,0.0062744375
690165,405372,0.057382286
690167,402822,0.5595943
690167,402822,0.45326874
690169,208491,0.00369773
690176,144820,0.7824234
690176,144820,0.7824234
690176,144820,0.7824234
690176,144820,0.7824234
690176,144820,0.7824234
690204,58458,0.02275035
690219,287664,0.054950725
690221,184874,0.0048054294
690235,341094,0.057587545
690263,191414,0.00878372
690264,427930,0.017094882
690267,399531,0.8603689
690267,399531,0.8127522
690267,399531,0.8127522
690268,370653,0.009622022
690284,451238,0.017750444
690286,1489,0.6562646
690286,274217,0.5865144
690286,274217,0.5865144
690286,260317,0.51067805
690286,260317,0.51067805
690319,322666,0.047203016
690319,48115,0.045271393
690371,365204,0.4287471
690371,365204,0.4287471
690406,57865,0.09065233
690534,190440,0.023695398
690553,336671,0.81908065
690553,336671,0.79095143
690553,336671,0.77608
690553,336671,0.7668773
690553,336671,0.74145377
690570,75482,0.016348079
690580,15667,0.13532622
690580,123027,0.06530187
690596,417516,0.06350764
690637,216305,0.069143675
690650,30024,0.013466977
690671,27248,0.05455874
690686,127969,0.04249139
690708,371988,0.11410163
690728,298206,0.05420263
690738,318477,0.08130143
690749,301324,0.058065813
690760,278372,0.20770748
690760,278372,0.20770748
690760,341143,0.06255734
690811,200082,0.06100003
690869,37967,0.008948051
690882,77935,0.019327702
690910,428034,0.00215707
690915,54172,0.05510763
691017,340067,0.053467676
691017,345867,0.010152224
691068,273326,0.008075429
691111,299222,0.18639535
691125,26515,0.04159423
691142,390475,0.04089909
691155,282569,0.064261205
691193,303079,0.0036781856
691210,327304,0.7582644
691210,327304,0.7582644
691210,327304,0.7582644
691210,327304,0.739537
691210,327304,0.60998297
691225,10277,0.009487986
691241,445243,0.007902662
691247,204677,0.08809828
691247,287588,0.068017416
691292,417197,0.086126156
691308,42444,0.055140864
691355,351340,0.022860035
691376,222077,0.57700807
691376,222077,0.57700807
691376,222077,0.57700807
691376,400810,0.24360058
691376,268534,0.1933344
691392,369368,0.030048909
691396,203662,0.029027048
691415,372188,0.13883524
691415,272324,0.013025479
691424,379905,0.03933808
691452,133209,0.044322237
691460,26988,0.035113532
691473,199015,0.01584116
691484,95257,0.049773786
691530,259105,0.21393786
691530,406702,0.1065798
691530,35580,0.1065798
691543,207532,0.00878372
691624,220183,0.46830076
691624,220183,0.46830076
691673,218215,0.0048054294
691675,146910,0.011728876
691687,172605,0.121522486
691730,286731,0.09303151
691730,42038,0.05756946
691739,370415,0.086126156
691763,91443,0.08428641
691766,417008,0.85831386
691766,417008,0.85831386
691766,417008,0.85831386
691766,417008,0.85831386
691766,8611,0.85338897
691778,78785,0.008733698
